id,operating_airline,from,to,code_shares
"e587a4c3-fb6e-4492-99ab-d89732b47ab1","FR","KMG","LHR","EK"
"47f05417-a660-44a4-9927-dad9b7d7ea63","FR","KMG","SZX","U2"
"c8e2a447-fd7c-4e60-a2c0-f2f970418f8d","FR","KMG","FRA","DL"
"b1282efb-bb87-4086-983b-4c3e3cf2681a","FR","KMG","NRT","EK,U2"
"8d3878bc-8bb2-4e07-920c-beb6e4f57fbb","FR","KMG","SVO","DL"
"a5f34741-2a43-4a19-b7ea-69ea18b74590","FR","KMG","HND","BA,AF"
"bcc1d00e-9383-4841-adfa-e05ed3a81cac","FR","KMG","KUL","LH,EK"
"151c59c3-7bdd-4361-818c-53e7acf48cfc","FR","KMG","BCN","AF,U2"
"20d7a94b-c2ba-4376-bf03-e78bb53ac39f","FR","KMG","IAH",""
"b0580d0d-8d4a-4f0b-aad7-a590a35b6f2d","FR","KMG","BOM","IB,DL"
"a4a1c23b-7a60-4573-8a88-cf6dc5ae03df","FR","KMG","HKG",""
"44307165-bc47-47ab-bbfb-0fcddffbe0f6","FR","DEL","SHA","IB"
"7b3f45e0-8d1a-45c5-a96b-b1a2d6ac6c84","FR","DEL","DEN","V7,AF"
"3caca6b7-3e87-44ca-90bd-19ffcf1600a9","FR","DEL","EWR","U2,LH"
"662199ac-b737-4011-b15e-15b39bd3fd44","FR","DEL","DXB",""
"b050914c-16ce-443b-95af-80753fb7598d","FR","DEL","CAN",""
"d2638a8b-6257-4584-b37e-cfbc05da032c","FR","DEL","JFK","EK"
"4e992c62-89ae-4af0-a925-f889c399f31e","FR","DEL","ICN","U2,DL"
"6df12e44-b24a-4715-8834-c0547e84cf11","FR","DEL","FCO","BA,IB"
"21720261-5ed1-4168-92cf-eb161410df0e","FR","DEL","MNL","U2"
"7ae8aaa9-e301-42ec-a427-ee00520db381","FR","DEL","LHR","LH,AF"
"c36da39b-75ec-40ca-a9a5-8aab8db1e967","FR","DEL","SZX","AF"
"7ce7709f-8eba-4773-999a-17fc031afd11","FR","DEL","FRA","EK"
"3757dcb3-df52-4e58-9837-09e759dee3c3","FR","DEL","NRT","BA"
"23e35e71-0462-43bd-95f1-cb589cd017f1","FR","DEL","SVO",""
"afc71e55-dd1d-4539-974a-aa07c3ec2730","FR","DEL","HND","DL,EK"
"9b81abb9-0f68-4fed-aa90-dfbed733a392","FR","DEL","KUL",""
"d83c091a-e75a-45e0-82f3-ccdc47140a48","FR","DEL","BCN","IB,DL"
"2e8bde3d-ba85-43c9-b992-669740d1fe85","FR","DEL","IAH","KL"
"d8d7dbba-b50f-4064-8c0b-ea501409a5aa","FR","DEL","BOM","BA"
"53cb9508-23b3-4378-9194-26e0cfcd2804","FR","DEL","HKG","AF"
"3b041124-6a88-4fc9-b40c-5acade4b8fc3","FR","MAD","SHA","V7"
"62112f90-14ae-41e5-ae61-dff62b40a300","FR","MAD","DEN",""
"061d508a-dd04-4b51-bd93-2545651355ad","FR","MAD","EWR","AF,V7"
"dc228ef5-9e18-4b22-8904-e6d8ea75b2e1","FR","MAD","DXB",""
"4a467a4a-e7a2-4033-899d-a2c7313fc221","FR","MAD","CAN","LH,KL"
"c7336756-e238-401c-8ca3-b6826d193c1b","FR","MAD","JFK","BA"
"5d81fdfc-502c-4bb7-9aa3-9c24321ccbb5","FR","MAD","ICN","EK,U2"
"618861d8-1e86-41ff-a044-71f131891e8f","FR","MAD","FCO","EK,AF"
"0b6e06f7-f609-4be0-8636-52112ff8db3c","FR","MAD","MNL","IB"
"4789b4f5-bc80-44e8-ad64-b1436dfbad56","FR","MAD","LHR","U2,AF"
"5e633459-0af4-47bb-b1cc-8e103228c370","FR","MAD","SZX",""
"77fbf428-8a9b-42a0-9208-fcbbf2071991","FR","MAD","FRA",""
"d25624d2-829c-48a8-91b9-8c79655937e8","FR","MAD","NRT","DL,IB"
"cb71d739-cb34-4d70-a4ac-972e270e1a93","FR","MAD","SVO","U2,AF"
"97f62007-e55e-4a6d-b3c2-158e7679a26b","FR","MAD","HND","U2,BA"
"3262746f-0e4c-4192-8a3e-80dc2933c5f6","FR","MAD","KUL","LH"
"6c534b2f-e5b8-463d-8f14-a502d72a2ae3","FR","MAD","BCN","V7"
"6991d1ab-8c99-40f4-bbac-540c1b1d2c94","FR","MAD","IAH",""
"3453473d-1f9f-4184-8953-c76fc0b51b11","FR","MAD","BOM","EK"
"82200f52-dc2d-4392-9929-a0f59cefa875","FR","MAD","HKG",""
"b28891c9-f8ae-4dcc-8aad-406e5d3c822c","FR","MUC","SHA","AF"
"9d8beede-82a9-425b-a443-e5fec5a984cb","FR","MUC","DEN","EK"
"b819c8e4-1812-4344-9e44-4da7545cd617","FR","MUC","EWR","V7"
"9a7c9f4e-854f-4e9f-8659-f62c2e2a42bf","FR","MUC","DXB","V7"
"5d29bc9a-0ba6-429b-89d1-404583a0da28","FR","MUC","CAN",""
"9961e4c8-a541-4f27-96de-589d012212f8","FR","MUC","JFK","AF"
"0e058d09-b824-4bab-989c-c4646fac94b3","FR","MUC","ICN",""
"eb859c02-ef41-47c5-924b-ba5538a75b3e","FR","MUC","FCO","U2"
"7c3b06c0-5bca-4245-b765-66a943a124cc","FR","MUC","MNL","EK"
"3fe0ef88-2ab8-4578-8eb6-cfb5e549fe91","FR","MUC","LHR","LH"
"a4608411-6496-49ae-b8b8-61e862e89ab2","FR","MUC","SZX",""
"8b8aa055-0b32-4dc8-9dd1-5a365eb9a54c","FR","MUC","FRA","IB,KL"
"2286ae08-df0c-4670-8b1e-0881fab036e8","FR","MUC","NRT","U2"
"44859265-5741-4146-be12-a58826c647c6","FR","MUC","SVO","IB"
"e3d10420-f297-4d8f-996c-3e651c44e8e8","FR","MUC","HND","BA"
"fe93b3bd-da7b-46e1-ac57-d38698f56dac","FR","MUC","KUL","BA,LH"
"acb05890-bbd4-4c0f-9623-5cf6f64e76f3","FR","MUC","BCN",""
"53747a02-e569-469b-859a-ea2638dd91b2","FR","MUC","IAH","V7"
"b8954eb2-764d-4228-ba49-a8829aaea6ff","FR","MUC","BOM","DL,LH"
"eafb9749-9b4a-4783-9789-687d749c625f","FR","MUC","HKG",""
"2215acb9-4ef1-42ce-9831-e41904555d9b","FR","LHR","SHA","KL"
"75bdcb84-bb19-45c2-9134-8265df625f88","FR","LHR","DEN",""
"41ddd059-2be3-4877-b95e-728cc9f4496c","FR","LHR","EWR","U2,BA"
"a75d20cf-ec61-4865-949b-2e3ca660078b","FR","LHR","DXB","AF"
"74e73bb1-7401-4031-95bd-1ae2f3a5688d","FR","LHR","CAN","V7"
"8e41d823-0dcf-4ff7-ae0f-f557b3e48cf2","FR","LHR","JFK","LH,V7"
"d436f13c-7d31-4b0f-a44e-274c0a318b54","FR","LHR","ICN",""
"74dcefd9-1a60-4a78-962f-38c103f83839","FR","LHR","FCO","V7"
"1662af49-2858-4828-af1d-cad69da98188","FR","LHR","MNL",""
"6f4b16f3-7fe9-445e-bf62-05ff26d1b4fd","FR","LHR","LHR","BA"
"e124b0eb-4af5-494e-8647-135d47bccde2","FR","LHR","SZX","AF"
"db61a9d1-a1c9-4432-b2da-1dc9a20f87e1","FR","LHR","FRA",""
"0aff5bce-7330-43b8-9b6d-356521648420","FR","LHR","NRT",""
"ca57a89d-4cae-4f3d-baa2-1e7d23e16531","FR","LHR","SVO","DL"
"ceff5bc2-df5e-4d23-a594-46fae81a7837","FR","LHR","HND",""
"811d1c10-3b07-4a98-93a1-fe6c922e3571","FR","LHR","KUL","DL"
"0e4ae7a4-98ae-479c-9faf-cc87de23cbb9","FR","LHR","BCN",""
"11917c91-5285-41b7-88e5-27374bbd1c84","FR","LHR","IAH","EK"
"1308142f-b0ec-41f2-8686-648e986ccb42","FR","LHR","BOM","LH,V7"
"47f7e08b-cc3f-461b-ab24-645ab2ca9087","FR","LHR","HKG",""
"0d954e22-cca9-47ce-8cba-93fbae22ace7","FR","AMS","SHA","AF,KL"
"b01cc8bf-f6f3-47ec-bcf7-706796a7c74c","FR","AMS","DEN","LH"
"f2c498ae-5eec-4230-ac29-74be8c6ff005","FR","AMS","EWR","IB,EK"
"92075163-f257-4bc1-a565-ebbcf964e990","FR","AMS","DXB","LH"
"c74a5392-06f6-42cf-a129-34e3640f5407","FR","AMS","CAN","LH"
"54e272ad-3791-4188-8163-23dbe2cb749b","FR","AMS","JFK",""
"716fd57b-23d1-492f-966c-89f96151a2fa","FR","AMS","ICN","LH"
"7cd89eec-7c2a-4614-a6df-c7be05ef92d4","FR","AMS","FCO",""
"ffffc6ab-cdeb-43bd-8102-188b83f7b88b","FR","AMS","MNL","KL"
"75fe9c84-64d1-4c7a-a978-6c1f52c4ebd8","FR","AMS","LHR","IB"
"ca31d1b4-866d-4eca-9d14-fb0329063b59","FR","AMS","SZX",""
"1c797588-c08d-499f-8d28-5dc4e6d20a9e","FR","AMS","FRA","KL,LH"
"0c0921e9-eed9-42f3-a88c-47f85a8e00a0","FR","AMS","NRT","AF"
"362f97aa-7ebc-4969-91c8-6b8eca2014b4","FR","AMS","SVO",""
"f83f6f5d-3985-4eee-a03f-8eb22224fb37","FR","AMS","HND","IB"
"679d74fa-315f-4c80-ad13-6df87ec179be","FR","AMS","KUL","KL,EK"
"224249b0-c178-4e01-97ca-c3eff09819a8","FR","AMS","BCN","EK,U2"
"73516bc1-25b1-41ad-b16a-29235868a227","FR","AMS","IAH","AF,KL"
"1fe02699-be45-4c60-b846-825b3fde07ee","FR","AMS","BOM","EK,DL"
"ca142902-764d-4911-a773-caa1a750bf59","FR","AMS","HKG","BA,LH"
"7fbbb81c-31ee-4ad5-9812-972a4a00a6b0","FR","CTU","SHA","KL,V7"
"e58ac401-a5b2-4889-982f-9ff1a523c1f3","FR","CTU","DEN","IB"
"81ac5a3f-23b9-4fb3-9f09-2d1d0557c324","FR","CTU","EWR","IB,BA"
"967f336c-50d3-4be3-b0c2-cf6419d8c66a","FR","CTU","DXB","LH,AF"
"565ab626-2984-4cc7-8ed1-08bb9ebf4aa9","FR","CTU","CAN","IB"
"e4e8b467-5408-4fe6-a2ef-87590f4d7bb6","FR","CTU","JFK","DL,IB"
"e814a331-6562-477f-a137-5b9b4b8c0d28","FR","CTU","ICN","V7,EK"
"0f1cfbee-2c53-4215-ba06-4040050432a6","FR","CTU","FCO",""
"94d25e1d-4dfa-4f70-899e-61aaeb879802","FR","CTU","MNL",""
"9c29320a-cb46-48ba-b412-1eccbab1d7c5","FR","CTU","LHR","LH"
"213f672e-f033-493d-a6a7-c79eba118b2c","FR","CTU","SZX","U2,BA"
"72084935-f6a9-4ce9-ba67-785cd3661eea","FR","CTU","FRA","U2"
"a4bc377c-9263-4797-a909-f2bebe3a9bf5","FR","CTU","NRT",""
"3fa50890-525f-4adb-af38-2bbcbb3208ac","FR","CTU","SVO","DL"
"616d53d1-e576-4272-8522-0985a429a5ce","FR","CTU","HND","IB,EK"
"88c482fd-1c08-4e7d-adb1-546ac5efc428","FR","CTU","KUL",""
"0ebb2201-51da-48eb-b6cc-75c5ed4bee2c","FR","CTU","BCN","IB"
"05518f33-babc-47c6-9705-f18c05eb3663","FR","CTU","IAH",""
"acd039d0-7a81-426f-aacf-5f9acfd32360","FR","CTU","BOM",""
"a6bd623a-27c6-4d95-957a-51e960b3920c","FR","CTU","HKG","BA"
"dd6b3321-10ec-4d19-a578-20c17c2fc11d","FR","LAX","SHA","EK"
"bc10b90a-0143-4d9e-b648-c4911cc91d3a","FR","LAX","DEN",""
"8b97ba38-2171-4635-8171-ccacbe59a9eb","FR","LAX","EWR","DL"
"5161eba6-c02f-4b24-9eca-aaac12107834","FR","LAX","DXB","IB"
"47fa11f5-6a8d-4a71-b801-366aa57308b5","FR","LAX","CAN","AF,LH"
"bd16f630-6074-49aa-87a5-1668cf699593","FR","LAX","JFK","AF,LH"
"308b86f5-d8aa-496b-8906-5cec27de6035","FR","LAX","ICN","KL"
"dc09aa88-7eaf-437e-bb5e-f7c35d6a2994","FR","LAX","FCO","AF,IB"
"83e3ee21-f72d-4a9a-a4a9-37078b3db916","FR","LAX","MNL","V7"
"e0dab203-e78c-4cef-b40e-d45053b5bf95","FR","LAX","LHR",""
"22b0ee52-685e-4b54-8ad3-2e0c867a4b24","FR","LAX","SZX","KL"
"cb8a8a3c-1eb2-4142-9688-df26d78b783b","FR","LAX","FRA",""
"48237577-b9cc-4827-9200-7ad6c0131d10","FR","LAX","NRT","KL,V7"
"0ebd84fe-6477-4039-a41f-ad3beace01e6","FR","LAX","SVO",""
"983e353f-2a86-4831-8049-f0a908abd777","FR","LAX","HND","EK,KL"
"5b755b84-485a-4ff6-9aa5-fd75ff73ec8f","FR","LAX","KUL",""
"576d0ced-d6f0-40ea-9d24-42c2756165c3","FR","LAX","BCN","KL"
"a8cddad4-c367-4b25-b836-64eaae8a8fa0","FR","LAX","IAH",""
"d12438ab-1ed6-4b77-981d-a3320a5d9240","FR","LAX","BOM","V7"
"14f944d0-01b8-4112-b34e-47e6a27ef920","FR","LAX","HKG",""
"b79dc5c7-c5d7-4646-bafc-5a1ada114342","FR","PHX","SHA",""
"effdc78b-7018-4a18-aa7e-8af93b7c6883","FR","PHX","DEN",""
"a6c87764-db17-433d-8f2c-af26aac9a294","FR","PHX","EWR","AF,LH"
"b74f6c08-eac1-401d-a8ef-faf31993ea6f","FR","PHX","DXB","EK"
"4f60a438-610f-4c9a-b352-a3c683f651ec","FR","PHX","CAN","KL,IB"
"744bdcad-7862-47c5-89e3-db1d14a31bc9","FR","PHX","JFK","V7,BA"
"236487c9-2e63-4dd0-b64d-c3da1e7af783","FR","PHX","ICN","V7,BA"
"71fac2eb-d2b6-4e96-a4da-9182fced9fd2","FR","PHX","FCO",""
"5e62ba9a-a7ec-46ff-b456-5ddb07deb177","FR","PHX","MNL","DL"
"a543f327-63f8-4d88-9ac4-d74dcf588302","FR","PHX","LHR","AF"
"ed4f4a75-61d9-42e3-99a7-8c341e79e579","FR","PHX","SZX","V7,EK"
"59e6e517-4671-4e09-bd8f-71104efe1854","FR","PHX","FRA","IB,LH"
"60ec09a7-e22b-4e29-b325-4d77ded77482","FR","PHX","NRT","AF,U2"
"bd4fee07-3d57-44bc-95f0-f6f60dbfd2d2","FR","PHX","SVO","KL"
"c3bae035-b6cd-4b5b-8bdc-c558269d5717","FR","PHX","HND",""
"42208c54-2554-4625-82f1-59a0ca1b964c","FR","PHX","KUL","AF"
"dbaac38f-2581-42e2-acfc-477efdd5f838","FR","PHX","BCN",""
"25bfa7b5-522f-415a-ae81-145b2c5220d7","FR","PHX","IAH","V7"
"95cd3860-eff7-4f10-a081-b2af9d5666db","FR","PHX","BOM",""
"fc9289b1-bd55-4efa-b9fc-fefb27a08271","FR","PHX","HKG",""
"cd1f94d9-ccff-4943-b8de-e910a8f961c9","FR","XIY","SHA",""
"1f1c03bf-d80e-436b-94e2-2d4680dbbefc","FR","XIY","DEN","U2"
"b78da44e-af1f-492e-93ea-614595fbfaaf","FR","XIY","EWR","LH"
"2e2eb8d2-2584-4332-aa61-afc9e71623fc","FR","XIY","DXB","EK,U2"
"9f345ce6-eb8f-4f63-a25e-3915c1b72311","FR","XIY","CAN","DL,V7"
"e9f8882b-d8fb-49ca-859f-a3da3c3f2137","FR","XIY","JFK","KL"
"d6a6dce1-9b28-4f76-9881-c37028caffdc","FR","XIY","ICN","U2,KL"
"c6d94a70-d457-45f9-b0c0-949ed5ac23bf","FR","XIY","FCO","EK,IB"
"69466ceb-ddc7-4be6-bada-6364741475c7","FR","XIY","MNL","V7,EK"
"904cb2a7-d94a-4062-96d5-4078d409bc3b","FR","XIY","LHR","EK,KL"
"d5d19b40-4fff-4ee3-ad86-7d320d8c857f","FR","XIY","SZX",""
"534ec0af-ae78-4081-9fb8-3c345b4c8dcc","FR","XIY","FRA",""
"dcf213c5-2875-4489-aa75-680c31451b0a","FR","XIY","NRT","EK,BA"
"9fb11770-9701-4251-a77f-b063542a515e","FR","XIY","SVO","AF"
"ff166ee0-5f1c-41cc-9b9e-5b994a8b654f","FR","XIY","HND","U2"
"9ba74289-5d21-4f17-8cf2-cfde5295a7da","FR","XIY","KUL",""
"3f88bbfe-15aa-46ff-b2ae-491131119cac","FR","XIY","BCN","U2"
"3f4e746e-b482-4b32-8ed5-32c148390454","FR","XIY","IAH",""
"48961935-0a25-4856-af99-49748e670249","FR","XIY","BOM",""
"f8eef2a2-7042-4239-9815-982fe2cdba96","FR","XIY","HKG","BA"
"4538ecb3-ec7e-4f63-8989-1b677285085c","FR","BKK","SHA","U2"
"5107a51f-d8be-4d2b-901c-0833909edce9","FR","BKK","DEN","KL,V7"
"0dc53592-0378-4034-a950-87ba7b3ff1d0","FR","BKK","EWR","DL,U2"
"194378b6-1e83-471a-8b33-821266eea3de","FR","BKK","DXB","KL,BA"
"cc86d78c-bd67-4be8-871d-98f007160532","FR","BKK","CAN",""
"fcb55e7c-4c81-4191-aae9-c45d3e581150","FR","BKK","JFK",""
"d5ff4f25-36df-4533-9d73-c03f87deb4e6","FR","BKK","ICN",""
"ba1ca6c5-5d9a-4fc3-ad44-03fe47aeaf5b","FR","BKK","FCO","DL,EK"
"64159b54-cdc3-4aa0-bd05-b62274dfcd7f","FR","BKK","MNL","LH"
"969e1db6-0a17-4020-8d66-41c6768a6493","FR","BKK","LHR","BA,IB"
"91621195-8769-40f0-8f6c-a8b7a8d8d92d","FR","BKK","SZX",""
"66d99738-3683-41a3-acf6-0b6963151c90","FR","BKK","FRA","V7,IB"
"1fbb8d8f-146b-41a6-9203-a9afa161b8a8","FR","BKK","NRT",""
"40c589a6-163e-4dbd-b9bd-53a4c08d993a","FR","BKK","SVO","V7,KL"
"1baaf4f6-6fb8-42ee-9aa3-3a6f770c17b1","FR","BKK","HND","AF,U2"
"1402932f-d9ad-44df-bf68-1658339861b0","FR","BKK","KUL","DL,IB"
"9372aea8-77c6-445b-b3a6-9d1d79b5f8af","FR","BKK","BCN","AF"
"efad1099-beaa-4179-aefe-86d866f81ed1","FR","BKK","IAH","V7,KL"
"6bb6465d-a28f-4adb-8452-77d5eb7736c5","FR","BKK","BOM","BA"
"606c84f5-fff9-47de-8b3f-e97755e1daf6","FR","BKK","HKG",""
"85ab8edc-6e2a-4315-87db-e802478aef36","FR","SEA","SHA",""
"bd643eaa-9196-4996-a8a7-fecfa49bfbb7","FR","SEA","DEN","V7,LH"
"67f8f42c-f080-48ed-afb1-1914ea4f94d4","FR","SEA","EWR",""
"c20eea18-43fe-4da2-adce-88245d46bfb5","FR","SEA","DXB","U2"
"ac7d72f4-88d5-4117-9e6d-4b0e5d748018","FR","SEA","CAN","U2"
"a5b8a215-c364-4f81-8d40-47af33004287","FR","SEA","JFK",""
"33d9974b-c873-4ab0-8fdc-db6ff87c7b49","FR","SEA","ICN","DL"
"ce7a70bc-adc9-4859-a0a1-c8f083de5009","FR","SEA","FCO","EK,KL"
"9a7bc7da-075f-476d-b235-d6b275f870e8","FR","SEA","MNL","U2"
"90ef796e-6d01-49ef-9de6-48cac8182c9d","FR","SEA","LHR","DL,BA"
"d652910c-e713-4565-b9c0-cb80af9411ea","FR","SEA","SZX",""
"7b71283b-95d8-4b76-a0ab-324f9b59dd64","FR","SEA","FRA","IB"
"d435aa12-a780-4acb-aaba-b548044eab2a","FR","SEA","NRT",""
"f2b29fba-f11a-4905-85d1-924cf01b4654","FR","SEA","SVO",""
"8f71e782-e358-46db-b4ec-af2d4d70f615","FR","SEA","HND",""
"328296d9-e0e3-412e-a467-7b857035e159","FR","SEA","KUL","EK,AF"
"78b15cb1-674f-4677-ad8a-f7cb9a1e3637","FR","SEA","BCN","BA"
"0581dfa5-a5b1-48de-ba5d-a2533f631ba6","FR","SEA","IAH","V7"
"55e389c9-c2ed-46b8-9b89-eb0fbeaba277","FR","SEA","BOM","KL,EK"
"5576ba1c-4d60-4bfb-bc77-692119c70389","FR","SEA","HKG","AF,KL"
"bca61b4c-2085-467b-9fe5-b5c5d069da15","FR","MCO","SHA","DL,IB"
"99070645-1f37-4a03-86cb-b062188c1230","FR","MCO","DEN",""
"d6e9efb4-c6e6-4ce2-8304-ae19a2afb495","FR","MCO","EWR","IB,EK"
"fbaaeddd-79f9-46f9-bf72-afd7dc05ab16","FR","MCO","DXB","BA,U2"
"ee33c788-fa80-4367-8a30-8540b95eb543","FR","MCO","CAN","BA"
"a3b48047-9229-4f07-9444-f876c1740674","FR","MCO","JFK","EK"
"6f416756-668e-4109-b88d-b0631dabf97a","FR","MCO","ICN","KL,AF"
"0bc1a5b7-d3f6-4595-8dfe-7e9f2250d921","FR","MCO","FCO","EK,KL"
"76714a3d-dddd-46dc-847a-c86c8d329ee7","FR","MCO","MNL","DL"
"cd13dd66-a58e-41e5-bd5b-d310b7bf8b43","FR","MCO","LHR",""
"553a7779-a0d0-4143-810e-777c29c9651c","FR","MCO","SZX","AF,DL"
"3303aad1-dc90-426f-a7f5-3accda9db6b2","FR","MCO","FRA","U2,IB"
"42624cfd-7213-468e-8d2f-19dd70a8b6f9","FR","MCO","NRT","LH,U2"
"dc7c8896-39dc-450e-b6a1-c890cd5d8d00","FR","MCO","SVO","IB"
"97a496af-720d-4d20-85a1-c61685e5da1a","FR","MCO","HND","EK,IB"
"244a3b51-f7bf-42cc-bebf-342f7218468f","FR","MCO","KUL","V7"
"e5fdfab6-11b4-4184-a420-80c833f7892b","FR","MCO","BCN",""
"f4bd3ab4-21bc-4bc9-8965-71a22ef9ef86","FR","MCO","IAH","U2,KL"
"471aab2f-5212-4e89-8f6a-72a7e1fb5d5f","FR","MCO","BOM",""
"e56794b7-2ef3-421a-902b-a072c3bf16f6","FR","MCO","HKG",""
"25e0a1be-99cd-41d3-b6b4-b1e8fd02a7f1","V7","DEN","DFW","EK,U2"
"90901db9-719c-45cc-83a5-4215f22b5c2f","V7","DEN","IST",""
"0d05d19f-7be0-47c4-be0e-2a6d27d0fa47","V7","DEN","CTU","KL"
"15237d23-b30f-44d9-b73c-1a87b4464973","V7","DEN","CLT","FR,DL"
"7e255f35-4900-4a5a-9be7-d8a15eaa5f90","V7","DEN","FCO","KL,IB"
"c661b2d3-602b-44fc-970e-83d9ad9456e4","V7","DEN","SYD",""
"938d4698-7162-4090-a0d3-f9f28e36d9fe","V7","DEN","LHR",""
"c7b56214-6147-4b4e-bb05-24bb11162217","V7","DEN","SHA","U2,IB"
"120daeef-b496-44ef-a247-5bff5abb1d33","V7","DEN","ORD","LH,FR"
"a7b9506a-c18d-4324-9bb4-254380a3f24b","V7","DEN","KMG",""
"d0399439-476e-459c-8e30-df34f8f332d8","V7","DEN","LAS","FR,KL"
"1f3f3688-65b7-43f7-be37-2d7e5c2b96b5","V7","DEN","ICN","IB,KL"
"5b731e8e-f110-422c-a917-0064309ee47c","V7","DEN","MIA",""
"6d25c5b1-52e5-4edd-807c-2e6fbc9caa37","V7","DEN","PEK","U2"
"2f9ba2eb-bd52-4482-a588-b23235958160","V7","DEN","IAH",""
"b5576bf1-8a2a-4c6e-b743-a90a2b934951","V7","DEN","XIY",""
"ef2e7b31-1b3c-4676-9b0a-d8f100fa0d50","V7","DEN","AMS","FR"
"b2451961-90cf-4a36-978d-205d15904f19","V7","DEN","LAX","U2,DL"
"a80caa6e-648e-43f0-a386-6d6993362c6d","V7","DEN","LHR",""
"57364a07-96e4-4e6f-93f5-6b8432f6e946","V7","DEN","CAN","FR"
"52b80d83-78a4-42cf-b607-cd1fecafe6f4","V7","DEL","DFW","IB"
"d73af4d4-00a3-4fde-8c12-15d14ad6e7c2","V7","DEL","IST","BA"
"bfdef180-49d4-47cc-abc2-6be6d1606013","V7","DEL","CTU","U2"
"adf0c692-a4d0-4ee6-b9b1-14d0db359a03","V7","DEL","CLT","AF,LH"
"4d375986-f6b3-4d67-b054-41e65e25ac35","V7","DEL","FCO","IB"
"96fd3b5e-ddf9-4a3a-9533-20ae4aac4b96","V7","DEL","SYD","AF,LH"
"df19e8ea-a6d8-41f9-952d-09154f3beee4","V7","DEL","LHR",""
"083811c9-e865-4dbf-abea-35f7533a1da3","V7","DEL","SHA",""
"fde90eaf-367c-4ea5-a888-bddf83869441","V7","DEL","ORD",""
"feb2b827-8fda-4991-bf27-ca327474d171","V7","DEL","KMG",""
"d223ebac-b8ec-426a-bd24-e4326cf4b9b4","V7","DEL","LAS",""
"4bd1df55-da84-42e0-aeff-c7a328ab2dc0","V7","DEL","ICN",""
"2efe86f0-b66b-4e2a-a4ed-8bb4d188c451","V7","DEL","MIA","IB"
"dbc2c2fe-cadc-4892-864f-e00c7bff696b","V7","DEL","PEK","AF"
"54ff5c06-085d-4967-a775-4b56ed0abe14","V7","DEL","IAH","EK,DL"
"e52423ec-77b0-46ee-bbb4-0aaa866f12b6","V7","DEL","XIY","IB"
"2f9f0c68-79ed-4e97-9da3-f2cc0fc6387b","V7","DEL","AMS","KL,DL"
"225ad2c3-0df6-4cf4-a966-71bbd78c8dfa","V7","DEL","LAX","LH"
"734b602d-616d-4239-88fb-d58cd43cf02a","V7","DEL","LHR","LH"
"5e838fad-13a0-4b62-8766-429a0a032e32","V7","DEL","CAN","FR,AF"
"735504db-2cd5-4708-977d-f211b0e1b067","V7","MNL","DFW",""
"c384907e-08d9-4613-bce5-ed43972a87b4","V7","MNL","IST","U2,LH"
"7a19166e-b1a9-417a-949c-c230ec01a6f2","V7","MNL","CTU","U2"
"61400f5e-0b8e-4cb6-9bc7-4a212b94cba0","V7","MNL","CLT","EK,FR"
"2cda21c6-1ac3-4276-8fb8-5e0d84853160","V7","MNL","FCO","DL"
"ba5dff2d-3b2a-40a8-ab88-59e2e2f83e61","V7","MNL","SYD",""
"61a7b2b7-dc99-44b1-95d0-f1b3a387a56b","V7","MNL","LHR",""
"64dd57f0-1169-4169-82d0-7beb0f4f3174","V7","MNL","SHA","BA"
"60f12736-4ae6-4c76-9cfd-144c89f06f65","V7","MNL","ORD",""
"a174ea2c-0e3a-4c8d-815b-c91bb047ab03","V7","MNL","KMG",""
"be43ef2c-50db-4139-ad12-81cf3a094050","V7","MNL","LAS","EK,LH"
"ffb8cc8b-242d-41d0-bbe1-8e9f3598849c","V7","MNL","ICN",""
"0ad2e122-d7ff-47ba-b62f-917ad7e1cac6","V7","MNL","MIA","EK,AF"
"36e8ebfc-cfc0-4313-a265-5876d7d22513","V7","MNL","PEK",""
"c56493dc-81a3-45ff-ad00-e63b989c0abf","V7","MNL","IAH","FR"
"17d35d72-5ae0-4e9b-aa70-9570c32aa57e","V7","MNL","XIY","IB,LH"
"d801243e-9369-49be-841d-dcffb00014b7","V7","MNL","AMS",""
"ab3c6c79-398d-44b6-9ff9-e063c6413356","V7","MNL","LAX",""
"797f4531-6eb4-4243-af7f-8607c33e02cd","V7","MNL","LHR","EK,U2"
"fb9a4575-630f-4007-823e-c7dfda297228","V7","MNL","CAN","LH"
"f517a1cc-401f-48a1-afc5-b9ca32a04eb8","V7","HKG","DFW","KL"
"994544a2-7bae-4beb-a0b3-bd04632fd301","V7","HKG","IST","EK,U2"
"f3842a41-1675-487e-9a5e-95b0c14d9804","V7","HKG","CTU","U2"
"ed4bac1e-488b-4b47-ad3c-c273ef7d9712","V7","HKG","CLT","KL,EK"
"d6fdbd93-29a5-4c83-81b5-2bbd1754b809","V7","HKG","FCO",""
"b36570f3-8522-49b9-9961-74eebd52d653","V7","HKG","SYD","LH"
"ec8b9327-8632-4562-973c-dbd357331e1b","V7","HKG","LHR","U2"
"f0a89146-3ed9-4950-a337-4bc0e549daac","V7","HKG","SHA",""
"1c67e0aa-001c-4786-b038-d2ee8ed72563","V7","HKG","ORD","LH,BA"
"ff7d85d9-892d-4090-9777-4dafb20a6b5c","V7","HKG","KMG","AF,KL"
"4dc48c59-4d6b-419f-a522-2b3984553d27","V7","HKG","LAS","FR"
